PROBEID	SYMBOL	ENTREZID	GENENAME
1552877_s_at	LINC00334	114042	long intergenic non-protein coding RNA 334
1552878_at	ATOH7	220202	atonal bHLH transcription factor 7
1552879_a_at	ATOH7	220202	atonal bHLH transcription factor 7
1552880_at	SEC16B	89866	"SEC16 homolog B, endoplasmic reticulum export factor"
1552882_a_at	AMER1	139285	APC membrane recruitment protein 1
1552884_at	NKX6-3	157848	NK6 homeobox 3
1552885_a_at	NKX6-3	157848	NK6 homeobox 3
1552887_at	TBATA	219793	"thymus, brain and testes associated"
1552889_a_at	EXOC3L2	90332	exocyst complex component 3-like 2
1552890_a_at	CABP4	57010	calcium binding protein 4
1552892_at	TNFRSF13C	115650	"tumor necrosis factor receptor superfamily, member 13C"
1552893_at	CAMK2N2	94032	calcium/calmodulin-dependent protein kinase II inhibitor 2
1552895_a_at	ANKRD30BP2	149992	ankyrin repeat domain 30B pseudogene 2
1552897_a_at	KCNG3	170850	"potassium channel, voltage gated modifier subfamily G, member 3"
1552898_a_at	KCNG3	170850	"potassium channel, voltage gated modifier subfamily G, member 3"
1552899_at	LINC01312	154089	long intergenic non-protein coding RNA 1312
1552900_a_at	LINC01312	154089	long intergenic non-protein coding RNA 1312
1552902_a_at	FOXP2	93986	forkhead box P2
1552903_at	B4GALNT2	124872	"beta-1,4-N-acetyl-galactosaminyl transferase 2"
1552904_at	NETO1	81832	neuropilin (NRP) and tolloid (TLL)-like 1
1552906_at	FMR1NB	158521	fragile X mental retardation 1 neighbor
1552908_at	GCSAML	148823	"germinal center-associated, signaling and motility-like"
1552910_at	SIGLEC11	114132	sialic acid binding Ig-like lectin 11
1552911_at	SIGLEC11	114132	sialic acid binding Ig-like lectin 11
1552912_a_at	IL23R	149233	interleukin 23 receptor
1552913_at	MAGEB18	286514	MAGE family member B18
1552914_a_at	CD276	80381	CD276 molecule
1552915_at	IFNL2	282616	"interferon, lambda 2"
1552917_at	IFNL1	282618	"interferon, lambda 1"
1552919_at	C4orf36	132989	chromosome 4 open reading frame 36
1552921_a_at	FIGNL1	63979	fidgetin-like 1
1552922_at	RIMS1	22999	regulating synaptic membrane exocytosis 1
1552923_a_at	PITPNM2	57605	"phosphatidylinositol transfer protein, membrane-associated 2"
1552924_a_at	PITPNM2	57605	"phosphatidylinositol transfer protein, membrane-associated 2"
1552925_at	PCDH10	57575	protocadherin 10
1552927_at	TAB3	257397	TGF-beta activated kinase 1/MAP3K7 binding protein 3
1552928_s_at	TAB3	257397	TGF-beta activated kinase 1/MAP3K7 binding protein 3
1552929_at	GRK7	131890	G protein-coupled receptor kinase 7
1552930_at	MMEL1	79258	membrane metallo-endopeptidase-like 1
1552931_a_at	PDE8A	5151	phosphodiesterase 8A
1552932_at	NLRP6	171389	"NLR family, pyrin domain containing 6"
1552933_at	AKNAD1	254268	AKNA domain containing 1
1552935_at	ZCCHC5	203430	"zinc finger, CCHC domain containing 5"
1552937_s_at	ATRIP	84126	ATR interacting protein
1552938_at	ZIC5	85416	Zic family member 5
1552939_at	ANGPT1	284	angiopoietin 1
1552940_at	TEDDM1	127670	transmembrane epididymal protein 1
1552942_at	LOC149373	149373	uncharacterized LOC149373
1552943_at	GABRG1	2565	"gamma-aminobutyric acid (GABA) A receptor, gamma 1"
1552944_a_at	PANX2	56666	pannexin 2
1552946_at	ZNF114	163071	zinc finger protein 114
1552947_x_at	ZNF114	163071	zinc finger protein 114
1552948_at	CCDC27	148870	coiled-coil domain containing 27
1552950_at	CFAP161	161502	cilia and flagella associated protein 161
1552952_at	RBMY2FP	159162	"RNA binding motif protein, Y-linked, family 2, member F pseudogene"
1552953_a_at	NEUROD2	4761	neuronal differentiation 2
1552954_at	C5orf17	439936	chromosome 5 open reading frame 17
1552955_at	LINC00208	83655	long intergenic non-protein coding RNA 208
1552957_at	DNAH6	1768	"dynein, axonemal, heavy chain 6"
1552960_at	LRRC15	131578	leucine rich repeat containing 15
1552961_at			
1552964_at	CFAP46	54777	cilia and flagella associated protein 46
1552965_a_at	B3GNT7	93010	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"
1552967_at	ZNF645	158506	zinc finger protein 645
1552969_a_at	ZMYM6	9204	"zinc finger, MYM-type 6"
1552970_s_at	ZMYM6	9204	"zinc finger, MYM-type 6"
1552971_at	SGCZ	137868	sarcoglycan zeta
1552972_at	LOC100507431	100507431	uncharacterized LOC100507431
1552973_at	WNT9B	7484	"wingless-type MMTV integration site family, member 9B"
1552974_at			
1552975_x_at			
1552976_at			
1552977_a_at	CNPY3	10695	canopy FGF signaling regulator 3
1552978_a_at	SCAMP1	9522	secretory carrier membrane protein 1
1552979_at	LINC00471	151477	long intergenic non-protein coding RNA 471
1552980_at	HAS3	3038	hyaluronan synthase 3
1552982_a_at	FGF4	2249	fibroblast growth factor 4
1552985_at	SLC30A8	169026	"solute carrier family 30 (zinc transporter), member 8"
1552986_at	LOC142937	142937	uncharacterized protein BC008131
1552987_a_at	LOC439933	439933	uncharacterized LOC439933
1552988_at	C11orf65	160140	chromosome 11 open reading frame 65
1552990_at	FAM71E2	284418	"family with sequence similarity 71, member E2"
1552991_at	OR5P2	120065	"olfactory receptor, family 5, subfamily P, member 2"
1552993_at	DYDC1	143241	DPY30 domain containing 1
1552995_at	IL27	246778	interleukin 27
1552997_a_at	IQCF1	132141	IQ motif containing F1
1552998_at	DEFB125	245938	"defensin, beta 125"
1552999_a_at	WFDC10B	280664	WAP four-disulfide core domain 10B
1553002_at			
1553003_at	PKHD1	5314	polycystic kidney and hepatic disease 1 (autosomal recessive)
1553004_at	PKD1L1	168507	polycystic kidney disease 1 like 1
1553006_at	ADGRG4	139378	adhesion G protein-coupled receptor G4
1553007_a_at	TENM1	10178	teneurin transmembrane protein 1
1553009_s_at	REXO1L1P	254958	"REX1, RNA exonuclease 1 homolog-like 1, pseudogene"
1553011_at			
1553013_at	CNTNAP5	129684	contactin associated protein-like 5
1553015_a_at	RECQL4	9401	RecQ helicase-like 4
1553016_at	ADGRF3	165082	adhesion G protein-coupled receptor F3
1553019_at	TMC2	117532	transmembrane channel like 2
1553020_at	SMCR5	140771	"Smith-Magenis syndrome chromosome region, candidate 5 (non-protein coding)"
1553021_s_at	BICD2	23299	bicaudal D homolog 2 (Drosophila)
1553022_at	ZIM3	114026	"zinc finger, imprinted 3"
1553023_a_at	NOX5	79400	"NADPH oxidase, EF-hand calcium binding domain 5"
1553024_at	DAOA-AS1	282706	DAOA antisense RNA 1
1553025_at	ADGRG6	57211	adhesion G protein-coupled receptor G6
1553027_a_at	KLHL4	56062	kelch-like family member 4
1553028_at	GPR156	165829	G protein-coupled receptor 156
1553030_a_at	SUOX	6821	sulfite oxidase
1553031_at	ADGRF4	221393	adhesion G protein-coupled receptor F4
1553032_at	IL31RA	133396	interleukin 31 receptor A
1553033_at	SYTL5	94122	synaptotagmin-like 5
1553034_at	SDCCAG8	10806	serologically defined colon cancer antigen 8
1553036_at	ADGRF2	222611	adhesion G protein-coupled receptor F2
1553037_a_at	SYN2	6854	synapsin II
1553039_a_at	ASB10	136371	ankyrin repeat and SOCS box containing 10
1553041_at	HTR3C	170572	"5-hydroxytryptamine (serotonin) receptor 3C, ionotropic"
1553042_a_at	NFKBID	84807	"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta"
1553043_a_at	CD300LF	146722	CD300 molecule-like family member f
1553044_at	GJA10	84694	gap junction protein alpha 10
1553045_at	WNT9A	7483	"wingless-type MMTV integration site family, member 9A"
1553046_s_at	GAL3ST2	64090	galactose-3-O-sulfotransferase 2
1553047_at	PIP4K2B	8396	"phosphatidylinositol-5-phosphate 4-kinase, type II, beta"
1553048_a_at	PIP4K2B	8396	"phosphatidylinositol-5-phosphate 4-kinase, type II, beta"
1553051_s_at	ODF3	113746	outer dense fiber of sperm tails 3
1553052_at	WFDC13	164237	WAP four-disulfide core domain 13
1553053_at	LINC00521	256369	long intergenic non-protein coding RNA 521
1553055_a_at	SLFN5	162394	schlafen family member 5
1553057_at	SERPINB12	89777	"serpin peptidase inhibitor, clade B (ovalbumin), member 12"
1553058_at	GIPC3	126326	"GIPC PDZ domain containing family, member 3"
1553059_at	PGLYRP3	114771	peptidoglycan recognition protein 3
1553060_at	PSKH2	85481	protein serine kinase H2
1553061_at	OR6W1P	89883	"olfactory receptor, family 6, subfamily W, member 1 pseudogene"
1553062_at	MOGAT1	116255	monoacylglycerol O-acyltransferase 1
1553063_at	GPR78	27201	G protein-coupled receptor 78
1553064_at	H1FOO	132243	"H1 histone family, member O, oocyte-specific"
1553066_at	TAAR9	134860	trace amine associated receptor 9 (gene/pseudogene)
1553067_a_at	GNRHR2	114814	"gonadotropin releasing hormone receptor 2, pseudogene"
1553069_at			
1553070_a_at	MYOZ3	91977	myozenin 3
1553071_a_at	MYOZ3	91977	myozenin 3
1553072_at	BNIPL	149428	BCL2/adenovirus E1B 19kD interacting protein like
1553074_at	ASB11	140456	"ankyrin repeat and SOCS box containing 11, E3 ubiquitin protein ligase"
1553075_a_at	OFCC1	266553	orofacial cleft 1 candidate 1
1553076_at	OFCC1	266553	orofacial cleft 1 candidate 1
1553077_at	SDR9C7	121214	"short chain dehydrogenase/reductase family 9C, member 7"
1553078_at	OR5P3	120066	"olfactory receptor, family 5, subfamily P, member 3"
1553079_at	TRIM40	135644	tripartite motif containing 40
1553080_at	CSN1S2AP	286828	"casein alpha s2-like A, pseudogene"
1553081_at	WFDC12	128488	WAP four-disulfide core domain 12
1553082_at	CRYGN	155051	crystallin gamma N
1553083_at			
1553084_at	STARD6	147323	StAR-related lipid transfer domain containing 6
1553086_at	C11orf40	143501	chromosome 11 open reading frame 40
1553087_at	C18orf12	84322	chromosome 18 open reading frame 12
1553088_a_at	BCL2L11	10018	BCL2-like 11 (apoptosis facilitator)
1553089_a_at	WFDC2	10406	WAP four-disulfide core domain 2
1553093_a_at	DEFB119	245932	"defensin, beta 119"
1553094_at	TAC4	255061	tachykinin 4 (hemokinin)
1553096_s_at	BCL2L11	10018	BCL2-like 11 (apoptosis facilitator)
1553099_at	TIGD1	200765	tigger transposable element derived 1
1553101_a_at	ALKBH5	54890	"alkB homolog 5, RNA demethylase"
1553102_a_at	CCDC69	26112	coiled-coil domain containing 69
1553103_at	NFX1	4799	"nuclear transcription factor, X-box binding 1"
1553105_s_at	DSG2	1829	desmoglein 2
1553106_at	C5orf24	134553	chromosome 5 open reading frame 24
1553107_s_at	C5orf24	134553	chromosome 5 open reading frame 24
1553108_at	C5orf24	134553	chromosome 5 open reading frame 24
1553111_a_at	KBTBD6	89890	kelch repeat and BTB (POZ) domain containing 6
1553112_s_at	CDK8	1024	cyclin-dependent kinase 8
1553113_s_at	CDK8	1024	cyclin-dependent kinase 8
1553114_a_at	PTK6	5753	protein tyrosine kinase 6
1553115_at	NKD1	85407	naked cuticle homolog 1 (Drosophila)
1553117_a_at	STK38	11329	serine/threonine kinase 38
1553118_at	THEM4	117145	thioesterase superfamily member 4
1553120_at	CLSPN	63967	claspin
1553122_s_at	RBAK	57786	RB-associated KRAB zinc finger
1553123_at	WDR62	284403	WD repeat domain 62
1553125_x_at	WDR62	284403	WD repeat domain 62
1553126_a_at	SLC39A12	221074	"solute carrier family 39 (zinc transporter), member 12"
1553127_a_at	RNF168	165918	"ring finger protein 168, E3 ubiquitin protein ligase"
1553129_at	SVEP1	79987	"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
1553130_at	LOC652276	652276	potassium channel tetramerization domain containing 5 pseudogene
1553131_a_at	GATA4	2626	GATA binding protein 4
1553132_a_at	TC2N	123036	"tandem C2 domains, nuclear"
1553133_at	C9orf72	203228	chromosome 9 open reading frame 72
1553134_s_at	C9orf72	203228	chromosome 9 open reading frame 72
1553136_at	KCTD18	130535	potassium channel tetramerization domain containing 18
1553137_s_at	KLF11	8462	Kruppel-like factor 11
1553138_a_at	ANKLE1	126549	ankyrin repeat and LEM domain containing 1
1553139_s_at	PLXNA3	55558	plexin A3
1553140_at	PELO	53918	pelota homolog (Drosophila)
1553141_at	LACC1	144811	laccase (multicopper oxidoreductase) domain containing 1
1553142_at	LACC1	144811	laccase (multicopper oxidoreductase) domain containing 1
1553145_at	TAPT1-AS1	202020	TAPT1 antisense RNA 1 (head to head)
1553146_at	C3orf30	152405	chromosome 3 open reading frame 30
1553147_at	RANBP3L	202151	RAN binding protein 3-like
1553148_a_at	SNX13	23161	sorting nexin 13
1553150_at	KDM1B	221656	lysine (K)-specific demethylase 1B
1553151_at	ATP6V0D2	245972	"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2"
1553153_at	ATP6V0D2	245972	"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2"
1553155_x_at	ATP6V0D2	245972	"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2"
1553156_at	LHX4	89884	LIM homeobox 4
1553157_at	LHX4	89884	LIM homeobox 4
1553158_at	CEP19	84984	centrosomal protein 19kDa
1553159_at	DNAH11	8701	"dynein, axonemal, heavy chain 11"
1553162_x_at	PROSER3	148137	proline and serine rich 3
1553163_at	ADPRHL1	113622	ADP-ribosylhydrolase like 1
1553165_at	SYNRG	11276	"synergin, gamma"
1553166_at	CDH24	64403	"cadherin 24, type 2"
1553167_a_at	SEPSECS	51091	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
1553168_at	GRIK5	2901	"glutamate receptor, ionotropic, kainate 5"
1553169_at	LRRN4	164312	leucine rich repeat neuronal 4
1553171_x_at	LRRN4	164312	leucine rich repeat neuronal 4
1553172_at	ZNF777	27153	zinc finger protein 777
1553174_at	JPH2	57158	junctophilin 2
1553175_s_at	PDE5A	8654	"phosphodiesterase 5A, cGMP-specific"
1553176_at	SH2D1B	117157	SH2 domain containing 1B
1553177_at	SH2D1B	117157	SH2 domain containing 1B
1553178_a_at	SSTR3	6753	somatostatin receptor 3
1553179_at	ADAMTS19	171019	ADAM metallopeptidase with thrombospondin type 1 motif 19
1553180_at	ADAMTS19	171019	ADAM metallopeptidase with thrombospondin type 1 motif 19
1553181_at	DDX31	64794	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31
1553183_at	UMODL1	89766	uromodulin-like 1
1553185_at	RASEF	158158	RAS and EF-hand domain containing
1553186_x_at	RASEF	158158	RAS and EF-hand domain containing
1553188_s_at	PARD3B	117583	par-3 family cell polarity regulator beta
1553190_s_at	PARD3B	117583	par-3 family cell polarity regulator beta
1553191_at	DST	667	dystonin
1553192_at	ZNF441	126068	zinc finger protein 441
1553193_at	ZNF441	126068	zinc finger protein 441
1553194_at	NEGR1	257194	neuronal growth regulator 1
1553196_a_at	FCRL3	115352	Fc receptor-like 3
1553197_at	DCAF4L2	138009	DDB1 and CUL4 associated factor 4-like 2
1553199_at	DCAF4L2	138009	DDB1 and CUL4 associated factor 4-like 2
1553202_at	STOX1	219736	storkhead box 1
1553204_at	C20orf166-AS1	253868	C20orf166 antisense RNA 1
1553205_at	C20orf166-AS1	253868	C20orf166 antisense RNA 1
1553207_at	ARL10	285598	ADP-ribosylation factor like GTPase 10
1553208_s_at			
1553209_at	RNFT2	84900	"ring finger protein, transmembrane 2"
1553211_at	ANKFN1	162282	ankyrin-repeat and fibronectin type III domain containing 1
1553212_at	KRT78	196374	"keratin 78, type II"
1553213_a_at	KRT78	196374	"keratin 78, type II"
1553214_a_at	CCDC7	79741	coiled-coil domain containing 7
1553215_s_at	CCDC7	79741	coiled-coil domain containing 7
1553216_at	ZNF41	7592	zinc finger protein 41
1553217_s_at	ZNF41	7592	zinc finger protein 41
1553218_a_at	ZNF512	84450	zinc finger protein 512
1553219_a_at	AMMECR1	9949	"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
1553220_at	FAM117B	150864	"family with sequence similarity 117, member B"
1553221_at	ZNF583	147949	zinc finger protein 583
1553222_at	OXER1	165140	oxoeicosanoid (OXE) receptor 1
1553224_at	LUZP1	7798	leucine zipper protein 1
1553225_s_at	ZNF75D	7626	zinc finger protein 75D
1553226_at	LINC00052	145978	long intergenic non-protein coding RNA 52
1553227_s_at	BRWD1	54014	bromodomain and WD repeat domain containing 1
1553228_at	CCDC89	220388	coiled-coil domain containing 89
1553229_at	ZNF572	137209	zinc finger protein 572
1553232_at	RMDN2	151393	regulator of microtubule dynamics 2
1553234_at	ADAMTS18	170692	ADAM metallopeptidase with thrombospondin type 1 motif 18
1553235_at	PCDHAC1	56135	"protocadherin alpha subfamily C, 1"
1553237_x_at	PCDHAC1	56135	"protocadherin alpha subfamily C, 1"
1553238_a_at	HIPK4	147746	homeodomain interacting protein kinase 4
1553239_at	FAM124A	220108	family with sequence similarity 124 member A
1553241_at	NKAIN3	286183	Na+/K+ transporting ATPase interacting 3
1553243_at	ITIH5	80760	"inter-alpha-trypsin inhibitor heavy chain family, member 5"
1553244_at	FANCB	2187	Fanconi anemia complementation group B
1553246_a_at	POMK	84197	protein-O-mannose kinase
1553247_a_at	ZNF709	163051	zinc finger protein 709
1553248_at	CCDC57	284001	coiled-coil domain containing 57
1553249_at	SMC1B	27127	structural maintenance of chromosomes 1B
1553252_a_at	BRWD3	254065	bromodomain and WD repeat domain containing 3
1553253_at	ASB16	92591	ankyrin repeat and SOCS box containing 16
1553254_at	MAGEE2	139599	MAGE family member E2
1553255_at	ERVV-1	147664	"endogenous retrovirus group V, member 1"
1553257_at	GAL3ST3	89792	galactose-3-O-sulfotransferase 3
1553258_at	FLJ30679	146512	uncharacterized protein FLJ30679
1553260_s_at	ALS2CR11	151254	amyotrophic lateral sclerosis 2 chromosome region candidate 11
1553261_x_at	ALS2CR11	151254	amyotrophic lateral sclerosis 2 chromosome region candidate 11
1553262_a_at	UTS2R	2837	urotensin 2 receptor
1553263_at	USH1G	124590	Usher syndrome 1G (autosomal recessive)
1553264_a_at	SYN1	6853	synapsin I
1553265_at	SLC23A3	151295	"solute carrier family 23, member 3"
1553266_at	CNOT6L	246175	CCR4-NOT transcription complex subunit 6-like
1553267_a_at	CNOT6L	246175	CCR4-NOT transcription complex subunit 6-like
1553268_at	RHBDL3	162494	"rhomboid, veinlet-like 3 (Drosophila)"
1553269_at	ZNF718	255403	zinc finger protein 718
1553271_at	DIP2B	57609	disco-interacting protein 2 homolog B
1553272_at	SLC36A1	206358	"solute carrier family 36 (proton/amino acid symporter), member 1"
1553274_a_at	SNRNP48	154007	"small nuclear ribonucleoprotein, U11/U12 48KDa subunit"
1553275_s_at	ANKRD52	283373	ankyrin repeat domain 52
1553276_at	ZNF560	147741	zinc finger protein 560
1553277_at	RTTN	25914	rotatin
1553279_at	BTNL9	153579	butyrophilin-like 9
1553280_at	PUS10	150962	pseudouridylate synthase 10
1553281_at	PLCXD2	257068	"phosphatidylinositol-specific phospholipase C, X domain containing 2"
1553282_at	UMODL1-AS1	150147	UMODL1 antisense RNA 1
1553284_s_at	LMLN	89782	leishmanolysin-like (metallopeptidase M8 family)
1553285_s_at	RAD9B	144715	RAD9 checkpoint clamp component B
1553286_at	ZNF555	148254	zinc finger protein 555
1553288_a_at	NYAP1	222950	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 1
1553292_s_at	SGK494	124923	uncharacterized serine/threonine-protein kinase SgK494
1553293_at	MRGPRX3	117195	"MAS-related GPR, member X3"
1553295_at	ABCA13	154664	ATP binding cassette subfamily A member 13
1553296_at	ADGRG7	84873	adhesion G protein-coupled receptor G7
1553297_a_at	CSF3R	1441	colony stimulating factor 3 receptor
1553298_at	C17orf77	146723	chromosome 17 open reading frame 77
1553299_at			
